region_id,region_name,exports,exports_m3,imports,imports_m3,npc_bounties,total_destroyed,total_production,trade_value,mining_value,moon_mining_value,loyalty_points,month
10000037,Everyshore,40508042043414.91,5344514026.2928,34533402058145.152,4447353574.941999,134905942310.0,179040429396.54,1532945035489.096,1609758293198.3396,560043968925.8043,1298971076.0542,111935169.0,202505
10000038,The Bleak Lands,30566155556653.9,4602676528.1241,27608985908215.24,2348878197.2446,39602799070.0,665628154474.08,6160306259266.908,184115666069.41003,130270706100.85992,101570354.7777,482691813.0,202505
10000039,Esoteria,19363172043539.24,1237188436.9383,17478906266244.342,1423975511.2396,2184956731734.0,518482207443.5,1403175834458.5012,127193594145.72002,636952376820.6901,630219133.6658,0.0,202505
10000040,Oasa,31806700450007.84,3309507624.4848003,27025480720129.57,2210489610.0608,679565688492.0,220159647595.77,10661688215283.666,3702120705.07,1067986475213.3127,1042879151.1172,0.0,202505
10000041,Syndicate,12742276043218.424,991367679.4982,10844934403281.98,962422033.3267,128284815136.0,289488859744.27,364901693507.5818,540132820865.3098,399857940926.02905,713102876.7908,222370875.0,202505
10000042,Metropolis,186004606192899.5,17895766734.4455,178339951463606.9,18951215354.923702,1216637020278.0,2029142060983.39,3662762960615.231,13643540141734.982,971882263067.1514,946042803.8577,1778263394.0,202505
10000043,Domain,193882629462648.38,17434156332.1699,197158273278260.8,20545910953.9817,273852918893.0,732868953161.7,3751523735133.455,63880883337947.69,1571437525213.786,4104877508.5523,144828300.0,202505
10000044,Solitude,44615671236555.15,1914852709.285,41077446307341.47,2071296608.142,32966912703.0,144661004977.13,479368335370.4188,436518111938.45,333026427735.3049,484036466.0829,10139187.0,202505
10000045,Tenal,4488328158905.604,108182162.5554,4103564699923.148,224331316.7446,2028079079765.0,300596591650.54,1284982197114.085,57618239662.12,339196394356.3139,408495272.2272,0.0,202505
10000046,Fade,5533021593286.893,209503259.4887,3739854607517.96,418274989.7037,382195825589.0,193236547945.59,280935387160.9355,14505527236.99,187938744154.4312,202912338.0814,0.0,202505
10000047,Providence,12434777278008.729,1158731534.503,13138817390638.604,1121475935.515,530519643775.0,814154568604.81,1899726585543.644,328290836977.92,510808314114.27234,610380450.867,0.0,202505
10000048,Placid,70035268672520.15,4759504859.3883,66584886280971.27,5199907541.6854,115954246463.0,1143268417478.57,1045105927151.6876,938413342857.02,509824899142.7207,850708370.6358,2378990123.0,202505
10000049,Khanid,61160849302840.086,4665313918.7039,56052493007468.54,4807607688.95,42306824418.0,387254922214.54,346240989827.2422,1890296493572.53,885469091080.7416,2173954396.1425,16516389.0,202505
10000050,Querious,45075942076494.53,3156122652.4105,41375351489820.91,2741652190.1929,2109433762099.0,942871818434.2,3220247872794.086,1058951457329.8,629665976362.8253,818827479.0008,0.0,202505
10000051,Cloud Ring,18308869189225.25,2604855630.0657,18744340259954.64,3128292571.3252,405927886139.0,486075643883.1,971892925060.5414,299812305893.64,350190472377.0308,437119620.5392,0.0,202505
10000052,Kador,59125687988111.81,3726852786.6371,56589519594320.84,3545844391.3050995,263830934361.0,182486855683.71,837817004610.0247,806137669190.8701,854635742031.6172,2677399025.8997,201334576.0,202505
10000053,Cobalt Edge,5599879254958.17,452790863.3079,3921296237649.962,290715294.9596,501767790093.0,178674625400.24,962282748997.506,10511133649.17,667613913116.2551,787710907.5733,0.0,202505
10000054,Aridia,12204411216027.3,758276676.875,11185376377186.906,825250130.5469999,58943707201.0,237209517272.11,607806497142.9933,744861130832.9602,1154092738759.2656,528788133.9258,184769009.0,202505
10000055,Branch,6751124499393.977,491781049.189,6074598977959.068,328461984.3222,1973907248442.0,360595914433.77,2543608230711.5483,100147502499.67,670744459364.9146,584375896.2964,0.0,202505
10000056,Feythabolis,8480400641514.154,526711453.182,8152591886966.405,600778174.8795,1319090913724.0,269627844496.92,988713568320.386,167878120553.88,620788237573.9705,749983044.5392,0.0,202505
10000057,Outer Ring,10713412338975.746,509136458.547,4752785745927.581,414786358.068,56408790185.0,66344562867.02,523026857052.2381,551079148281.3899,83064611527.77057,79094860.1864,9217628.0,202505
10000058,Fountain,27246375051141.863,3456071836.4502,38286090149191.88,1627070610.4817,4026568147403.0,1429011756478.8,21393805705424.312,12090240478029.385,2725475920210.19,2275378455.1803,179608618.0,202505
10000059,Paragon Soul,10792638049861.203,845562178.2071,10960273150494.008,780177979.0381,1025325970489.0,235650254353.33,2365512374558.811,539347327178.68994,123126550648.7704,210320524.5623,0.0,202505
10000060,Delve,32363304779825.387,1942623289.9837,29221870249751.395,3556178088.7208004,2267520461608.0,2324848088068.81,6671077888761.759,4935636984286.97,498302192896.3288,448247465.4865,1110412850.0,202505
10000061,Tenerifis,128209806898713.98,16699270988.5465,137147816459219.88,10765696220.4369,1351763631149.0,827684331354.65,12970462855411.484,35502483575326.74,1587686594951.16,1659158797.2442,0.0,202505
10000062,Omist,2730523103103.052,129166655.557,4974204299680.577,333547365.5685,400620291573.0,290052558867.57,1652397505535.8557,347734072442.27,496136988118.2574,251829582.879,0.0,202505
10000063,Period Basis,8036127469323.379,1042013176.7171,7457717167461.762,382857978.8646,338145749632.0,196331760366.14,2777514055565.677,545260424736.17,115326503911.82364,82201635.9123,0.0,202505
10000064,Essence,218171960146723.7,22670378909.5733,216092347091631.12,22221089392.080498,141140394376.0,884206948283.42,1799921335711.7388,3305287410030.7104,664397135062.4061,1499104697.3769,630449588.0,202505
10000065,Kor-Azor,66292309635270.41,6803816442.3845,63757077961523.945,6303048364.0792,139260074678.0,301734602532.75,989017144457.5328,1902145885600.3003,408799822056.3624,410685771.5999,35012865.0,202505
10000066,Perrigen Falls,100902811756158.1,12057095472.0139,95727993548515.1,8796617029.7167,3131736007707.0,1359696120797.25,13524072139218.969,34821922601013.4,2209120413326.65,1111225765.5874,0.0,202505
10000067,Genesis,241766939723941.7,23991278824.3074,244712707162042.1,23885287255.4234,225282031339.0,1168761297529.21,3609414156511.531,2444830418831.59,662655011352.8356,1008502167.9285,191163030.0,202505
10000068,Verge Vendor,42253480096960.91,5608304578.6735,40618954892247.5,5016064925.3141,69995959973.0,297063388710.12,719992446861.432,1538681956623.66,363169878921.7697,654501101.8562,92220127.0,202505
10000069,Black Rise,38382407021914.15,5222257045.9901,40553496895072.11,5946628568.9156,81372801399.0,781824796094.73,4105005532645.908,466939196397.07,327558075120.8816,528447079.0205,36724501.0,202505
10000070,Pochven,26742411563280.08,508195535.4696,22813459912178.83,496636720.5004,14456041658.0,2951478235590.55,32905160566.5911,292568458922.43,192610281713.5538,23911331.1924,0.0,202505
10000001,Derelik,126783524438034.36,12784328027.588,122212855167322.38,11466930735.1547,65862022898.0,453125332936.26,714093551351.4088,1725160911209.5603,1165532350599.1133,1883040422.023,27849229.0,202506
10000002,The Forge,486206674657002.06,39325595513.4367,557494813263088.25,51388944821.4487,499053685376.0,2752797327754.84,29776719895074.56,690900510992062.0,1212563666671.1353,2499215319.3003,168818016.0,202506
10000003,Vale of the Silent,65310498545578.414,6008319739.9591,71917882986097.64,6386055356.0791,6382106630380.0,1835425256800.47,26317714674503.96,12498433081030.137,2954632291867.8066,5097332351.1122,0.0,202506
10000005,Detorid,56642110758369.51,5721902668.331401,29063423897439.586,1608938994.0269,534196215080.0,273979193754.82,1386468695685.7915,416615170393.6902,642461262673.0695,356819603.4579,0.0,202506
10000006,Wicked Creek,128648788203446.66,16004713540.2494,142016007279678.1,17547956758.7754,84987405106.0,116935042360.66,79647396337.2518,10711767274.4,111603362829.16296,11667581.2888,0.0,202506
10000007,Cache,43641987814003.52,5452426031.226399,10086507959599.24,1192203549.7632,682099023455.0,446294495842.94,534870456654.3241,171195383690.90997,172584689875.33206,230742843.9784,0.0,202506
10000008,Scalding Pass,292682478085385.75,40392457992.5174,270509817066551.2,36184418880.6267,197052155437.0,512932547257.16,225448404287.5343,884053984036.39,98361926079.92535,27183233.7123,0.0,202506
10000009,Insmother,37846795262312.67,3636756985.0079,390141423613540.4,53997645123.4126,231878910258.0,1770155745983.15,75319858907.5803,3069195735382.76,164740453048.41925,291965967.774,0.0,202506
10000010,Tribute,52657970029847.39,6143249134.7254,52715688396198.16,4343660332.3456,2351915981596.0,618296212574.71,9315890038094.96,1538001880.0,559596520890.7509,1361948137.5006,0.0,202506
10000011,Great Wildlands,36384209656547.09,3461450973.0584,33037783095280.133,2963164363.8019,25237371205.0,734411704884.92,305525727362.9553,66186276521.33,173444900573.15564,312144378.39,1020826.0,202506
10000012,Curse,172129454498489.7,22930016734.4883,179672057708244.47,24324859529.7978,112911245734.0,363899247306.4,349956487637.7875,222184151316.24,45329600710.24602,14377409.3036,174262841.0,202506
10000013,Malpais,99558914766906.28,15260161495.935598,83932030963020.25,14488831608.0116,1168479017964.0,293475684967.71,8131647990658.936,299729957661.12,1330144761781.0054,748925130.6514,0.0,202506
10000014,Catch,261791791016652.84,24430603564.6444,289391675853888.7,29854809365.7119,2139617166180.0,1129234953205.73,9792319024591.81,247631477246.5,557348325775.9465,740708057.7475,0.0,202506
10000015,Venal,35298738757155.05,2643847102.2809,34548533972917.023,3939435901.1226,486153517420.0,370446554980.6,387263763701.6666,186508084226.65,150308820293.76266,128103677.7939,352768029.0,202506
10000016,Lonetrek,309002404869281.6,33565326712.650604,306522745015497.6,29969303557.6781,575273856148.0,1657665098440.14,15781486526000.652,18132687618200.28,939908885305.7412,1605926921.7832,1522682275.0,202506
10000018,The Spire,40068511965343.38,6127883708.0297,52859089021316.74,7089961293.3812,494306273047.0,164963091937.13,211498678662.9633,11464566100.07,964204655401.4276,495156299.8897,0.0,202506
10000020,Tash-Murkon,53920298721945.71,6685795251.909201,47943291865410.21,5828826482.9794,143599714320.0,262777666265.39,1418049506384.494,2631928479645.88,596287232001.3279,681772348.5881,37855533.0,202506
10000021,Outer Passage,16142963790084.729,1464587264.8284,20759837799258.977,3270909653.4059,594153131144.0,182747640142.84,1090429085235.1592,8476664268.81,774379177171.0765,553977580.7783,0.0,202506
10000022,Stain,83953884143196.3,9722334598.1711,84008319822845.61,9704305758.0446,247923393101.0,402887281191.8,1222777810792.6533,191309540702.33005,249122061436.6347,560799300.0562,154976177.0,202506
10000023,Pure Blind,37035586076728.19,6602559179.896,30574504200048.82,4173681890.449,692033758480.0,738053655120.55,2557582162126.632,1274514902852.3,738801944371.623,1024251568.441,204061947.0,202506
10000025,Immensea,396648918454091.2,53443193556.7249,369251378515690.2,45932215261.641205,3594329007183.0,741584282396.34,27373523792910.777,24176938334.42,1614022734503.5127,972054168.124,0.0,202506
10000027,Etherium Reach,78820982724981.02,6495143232.2262,189391671682686.25,43148899880.8136,1254070196146.0,1005137474685.54,4241856541702.975,6956182048141.271,2269529370167.3027,1806441620.342,0.0,202506
10000028,Molden Heath,35781106502837.68,3836130061.0767,33043845816717.637,3657119392.3839,108501226303.0,256818275567.28,708936636846.7191,477932158226.9801,371854123734.5264,585781462.6821,105914090.0,202506
10000029,Geminate,105563038090951.0,5888602990.0825,99055384852031.0,5920591179.4795,1425912011386.0,716818898716.56,761387446459.248,44018453235.66999,360726376289.4567,555828579.8464,0.0,202506
10000030,Heimatar,132867581521219.48,15610782045.711,139214121711367.92,17145765178.3247,193400493023.0,4261714342320.91,3725585448259.516,8694372402724.3,641624000923.0928,725940110.3024,89774694.0,202506
10000031,Impass,178844221450593.38,27189451882.2462,140092215515417.88,22155802728.4882,696335134565.0,270290199791.75,2062315215653.7388,42239571351.9,1334971945164.956,1085127337.9383,0.0,202506
10000032,Sinq Laison,270870408567324.84,23158108902.0551,256899248016604.7,23103718429.7567,286150593920.0,1606708370079.89,12253759047544.412,19017621529684.14,873872904571.0392,1234323855.8976,56981864.0,202506
10000033,The Citadel,370061055629893.4,34370043271.2674,354349793359504.0,33071768323.045902,328348328823.0,1550515242107.8,20482481311061.57,4354992527614.22,666878827774.1602,1507584036.5484,97853912.0,202506
10000034,The Kalevala Expanse,113527125165067.0,7966357703.305301,117293377147763.23,7147353523.348,1909833820359.0,932087676762.53,5189947679157.35,26381872869.970005,660672584629.9559,589135283.5806,0.0,202506
10000035,Deklein,8997220309222.826,1853303641.9869,9772939007752.578,532684835.4344,1644785909988.0,563287253667.09,10237886925162.998,600409019011.2599,544877618973.4047,452546838.3368,0.0,202506
10000036,Devoid,105293622650155.84,9452962534.8858,102839542045530.58,9738738249.0152,40070367201.0,498179968748.66,224320694235.2871,599888643049.5299,508743993638.9612,1634806802.3608,16490753.0,202506
10000037,Everyshore,39479412402610.73,6113952575.6306,35202657143113.63,4981027594.9711,116466441599.0,241901449823.76,1607346723453.0725,1784144475451.9502,522919431436.2415,1024966821.1797,30747809.0,202506
10000038,The Bleak Lands,31475773247974.57,2404963405.0384,28795697829268.93,2179364291.5529,33470531255.0,504947052183.63,3620257629996.8784,151872413233.53998,169335717797.24594,85085386.502,141440376.0,202506
10000039,Esoteria,151123352476406.3,24504476116.276897,161784878736462.5,26864223884.555897,2183468119155.0,427305210147.91,1613411855986.4067,282145254380.96,369120648955.2938,433167697.0018,0.0,202506
10000040,Oasa,32918566765312.555,3971899091.2384,35208609996608.63,3354641359.7804,809714563133.0,213176861762.43,12448949934686.906,8776075580.0,850296154433.8253,1040904880.352,0.0,202506
10000041,Syndicate,12660368698574.535,960553783.7372,11727052823896.203,1104041484.0467,116483114185.0,399204833078.03,416943787848.8159,601031708973.41,327108741557.5714,707882712.3286,60628144.0,202506
10000042,Metropolis,191748357379486.53,20068452007.265503,182735594832456.88,20626442096.8111,1025751549731.0,1585864700581.04,4043111208217.3184,11613655192515.184,1050301792669.7628,1014596920.2062,601155506.0,202506
10000043,Domain,187237884723934.53,18742829321.2219,194789338815966.4,19585992643.8314,242674849810.0,872637884652.35,4059583523092.307,57500865009961.75,1627630833126.8472,4145194529.6874,54956389.0,202506
10000044,Solitude,42589342948133.984,1805751238.6827,43748064462055.17,2028360278.2732,40867619664.0,130890232104.2,726452328602.3704,535903825296.80994,377106893699.4031,548313618.6704,6557043.0,202506
10000045,Tenal,6370140515255.89,349526442.5207,4105867905583.3774,295387226.2612,2175345014867.0,264333620881.43,1039316530105.0802,28921990261.4,221412919771.4273,278915660.0264,0.0,202506
10000046,Fade,4333520581414.441,206704666.9835,2368278764910.553,296000573.0855,398555257848.0,143590715468.34,490041125192.245,7336876646.65,146736529623.586,182118953.662,0.0,202506
10000047,Providence,15164499005478.652,1119519115.7065,15945851387060.188,1277142318.2745,551882622251.0,757938438953.77,2382260584584.595,344428321930.89,461813722349.4998,778333496.7875,0.0,202506
10000048,Placid,74716106987769.42,5566105409.5935,71079729238399.08,5799846570.2802,91897379544.0,1146791961664.18,1059175495894.033,765298457039.2003,592286590881.094,823169375.4829,731640472.0,202506
10000049,Khanid,89740352354865.73,8683467662.2288,89660640687538.27,9767537227.858,46444614804.0,518133981367.7,413601210314.1677,1045040076164.71,909320117566.2632,2292967253.4809,8308952.0,202506
10000050,Querious,214673207592297.97,25979221027.5867,141098287392255.97,14204363252.271,940968648186.0,958205823947.03,2183127939413.9368,699527057065.5299,307543408934.6066,798311367.1675,0.0,202506
10000051,Cloud Ring,21855212806537.508,3418998500.4295,20713619468814.73,2632120678.545,313977955863.0,469713282887.68,710960218222.7917,77419382262.87999,307530387915.92096,359172809.7743,0.0,202506
10000052,Kador,60736158784876.055,4735338188.503,55910859969895.87,4518436631.3603,273199034609.0,181438297036.05,1068174225358.7924,829296275971.84,1013996917575.8672,3212940538.6662,75472679.0,202506
10000053,Cobalt Edge,7552657960687.869,750932562.0229,7126119105462.314,771587271.5299,522539120237.0,185899082086.41,1169624749678.4856,10836947238.14,448529868201.8981,447599350.4023,0.0,202506
10000054,Aridia,14826782775340.36,1021563122.6471,14688531670535.523,1291537977.1456,51549103425.0,243925811608.4,1061379538002.7535,799198374038.6401,1109323863532.5022,594525620.2001,30489430.0,202506
10000055,Branch,22511631210891.06,2860910800.4277,8515952469079.233,588434779.8655,2289658881172.0,382769829178.63,3266034062858.14,260701650475.02,639901799368.7169,385155918.3997,0.0,202506
10000056,Feythabolis,12207472377819.951,1182818045.5636,13946334908125.238,1284002985.8251,1384609262415.0,306768489231.26,1251725806847.211,205134066263.68,674442861548.1039,739565083.8621,0.0,202506
10000057,Outer Ring,7906752489628.931,446160182.34120005,5935625470567.45,496115633.0427,45555005757.0,80099226406.47,592159999636.9827,588480482939.5,182769919706.57697,338429416.8257,4494781.0,202506
10000058,Fountain,26783571618652.195,1882927579.2514,46469173708501.53,3557247207.5471,4161036238830.0,1251136375636.74,21890288869097.96,11739654633502.248,2949553804014.5425,2771981742.5568,63770556.0,202506
10000059,Paragon Soul,154846862090280.66,26213481078.0412,176262900375695.88,30883046285.8363,909319814158.0,214327455126.55,2536991687713.14,852577366925.7501,111892333443.26654,244380680.0915,0.0,202506
10000060,Delve,250890733016218.1,33315347760.3773,112468304109828.14,15704334290.5516,1254206111415.0,2583485850470.99,5389262630650.896,4265496667262.559,182909122527.54163,53986386.9628,423206235.0,202506
10000061,Tenerifis,481330646142593.4,57377448666.1427,382696239363858.5,42510608529.424,930191758002.0,824172294739.46,12468411713062.62,28839190845397.5,522289092865.3973,651647391.2666,0.0,202506
10000062,Omist,2481497269655.372,96887630.782,4238636975149.8384,331108499.69399995,472596095981.0,266112234949.58,1908394332574.6133,317926630091.83,508660161936.3579,265603862.8674,0.0,202506
10000063,Period Basis,165010597619647.0,29029115174.3769,154742946174342.34,23367414307.3889,265056773357.0,269070184529.49,2317367286790.6,456760949824.4301,80707093633.81139,139697090.1582,0.0,202506
10000064,Essence,209491365243538.7,22237561745.182,206690272410510.53,23260747933.3766,130933038583.0,446590503691.91,1911521074489.2969,3318143457521.9,716886260550.2117,1680679328.8106,301367581.0,202506
10000065,Kor-Azor,81715842520640.03,9369040392.5946,83924352416382.14,9504113083.0726,163476406498.0,325035262047.19,838979140936.1012,1742842554833.65,441632625149.2381,470390851.4561,11901652.0,202506
10000066,Perrigen Falls,210216428311281.2,44365281731.7926,132592126386008.23,12121304731.6477,2578026765969.0,1535215943135.16,12849828351957.424,21359903212063.95,1149405183635.2756,775004799.9818,0.0,202506
10000067,Genesis,233994438030560.97,25030835792.4284,232988395856896.9,24933239075.878,217135871045.0,1056604481830.13,2740721397664.8257,2320983180997.92,645285538736.5139,1098100357.8763,65236132.0,202506
10000068,Verge Vendor,34372360874897.637,5554993074.5168,35757749044464.586,5107198275.6211,71777103219.0,152767073477.77,860246070494.0454,1502254241007.13,350887110234.92285,573568558.4841,34937962.0,202506
10000069,Black Rise,43519706165549.69,5646550948.892099,41455359263810.75,5943483753.0407,36946320036.0,1643372210101.39,4817483579467.677,497818883913.26,291439059921.24817,477857932.926,8164062.0,202506
10000070,Pochven,24823225877109.363,440474505.0077,20289011297140.73,544128934.2398,10942081748.0,2979732162407.91,46380141280.5003,244177356382.15,261553805445.46735,18965798.2513,0.0,202506
10000001,Derelik,64353675288720.33,7233068715.887401,60010919686580.97,6356427517.5219,52515640475.0,513435164086.09,853817159166.897,2456033549716.01,1016104493632.4406,1980357964.0229,63473519.0,202508
10000002,The Forge,317601806166430.2,28903905607.1936,365973036513122.06,38143682797.8003,463046629557.0,2447986803804.58,23778538152610.68,574510220590753.8,1346980316747.309,2867287688.7016,607382155.0,202508
10000003,Vale of the Silent,29180950839261.246,3095814313.8249,54102601390588.94,4772777840.3072,5943510768529.0,1642942561878.33,22925931677477.047,11911716879114.26,2972445498698.5986,6399002731.0589,0.0,202508
10000005,Detorid,15267176576612.53,1303408393.6047,16795097128052.928,2777634129.7097,2097293486396.0,396522453114.33,747473704424.6418,4983205773.74,129018832069.46106,60488513.612,0.0,202508
10000006,Wicked Creek,72981618310100.44,8327511152.580999,96994669420469.88,11477078612.0745,1553782039551.0,539750822910.72,5319944314671.447,248913284356.27,2493002502042.5747,818122971.2429,0.0,202508
10000007,Cache,6366945354196.44,582445980.2612001,10205373203391.994,1237464629.2369,336133847304.0,304795951367.53,2271620449524.7026,2465337467.1,256487316410.94662,0.0,0.0,202508
10000008,Scalding Pass,54888342653567.71,3317020568.2555,60374922207382.74,4379934375.4507,1459806192018.0,506368686845.44,1843209563488.093,8953667769.67,461079566292.1329,257385398.174,0.0,202508
10000009,Insmother,69248725988921.48,9234797751.7466,105146105608471.77,9953957050.1767,3797026153102.0,1570423293121.8,18148773410925.53,34482450001211.016,3721697055781.9214,1126521974.0773,0.0,202508
10000010,Tribute,23858851467537.984,2567497735.2045,21926865456538.453,1964754757.9236,2583696644515.0,765801688949.25,6888840562634.709,4722172270.0,479021339952.6107,1390701487.9489,0.0,202508
10000011,Great Wildlands,34727646331999.938,1624157660.5137,34064580275031.85,1548858444.9192,27444159213.0,204519243765.91,148197736845.9999,110507957593.59,159329507685.40005,396366570.7851,1165423.0,202508
10000012,Curse,20187396204893.24,1207725499.533,18661631787984.945,1016261383.9765,101288253470.0,274350079858.17,320001754543.4643,369176979568.27,52820017517.94605,44531456.7598,340466032.0,202508
10000013,Malpais,47936470136219.48,5111564183.0777,40336105226017.6,5415629109.0301,1530073204403.0,450960648482.31,3073041224059.521,669861631288.94,1408747720553.3489,854205512.6622,0.0,202508
10000014,Catch,48584938400858.34,3857085369.6289,49511294291820.266,3415500113.0249,1494340729511.0,825548727222.26,5639550369746.291,1321371011800.0898,786714480249.2513,1706683669.8101,0.0,202508
10000015,Venal,13285209694747.98,785849894.1534,10375140281517.896,1085285132.9289,513795815398.0,400746158194.4,399918666782.9715,160668481080.54,195279765151.71237,288848659.2011,793787963.0,202508
10000016,Lonetrek,183513098016045.72,22326832850.3169,176217823930013.44,17907998543.3163,509062032594.0,1043649574552.85,13917368334110.852,17577092897729.049,1055273639666.2168,1610294894.5128,3187792994.0,202508
10000018,The Spire,10606187035560.854,583041002.831,9660431623265.584,528763209.184,359214307055.0,225259480057.37,162106072830.4602,96285788006.45,814433289890.0636,593077443.5426,0.0,202508
10000020,Tash-Murkon,32710330980131.73,4115519507.7588,33476799292829.004,3791258823.4749,147750081615.0,224258851194.38,1111911425825.911,3219896675432.0005,648720390928.4232,914269837.7792,120579781.0,202508
10000021,Outer Passage,4695148356252.341,256991359.139,8820689073453.04,478218653.0045,923308814670.0,713626043680.97,2172333601506.5232,804719867085.7498,923494964798.4552,613516036.3036,0.0,202508
10000022,Stain,6590688077780.593,251735087.838,3951603784170.825,323158504.0735,272247704399.0,268308176329.57,1957634862999.9624,265313055568.79,328692915122.0415,1066984741.592,564942356.0,202508
10000023,Pure Blind,20956877526069.348,2538017173.8009,15152679138593.768,2014679740.8454,519769065313.0,283304371342.27,1375714955711.8677,582778006124.42,552971686358.8345,954967908.4789,394992115.0,202508
10000025,Immensea,68717873191602.29,7333397567.8575,51701348959681.45,6105304480.305,1292432935034.0,244771399180.85,6021781283753.742,162354439135.59998,212932325082.88324,243916341.0606,0.0,202508
10000027,Etherium Reach,93938798053117.8,11682152717.721,66760013878534.66,7841466182.8112,703433662231.0,1702445425031.65,3308375929212.7803,21447244916419.383,1807958487402.9424,1341350942.5806,0.0,202508
10000028,Molden Heath,22347022961690.09,1684281202.5977,21893330542820.37,1386990639.94,95800889918.0,137993471802.07,522132900220.6977,2405624920701.62,441251688339.2109,620467953.6266,221285286.0,202508
10000029,Geminate,73264742500643.67,5729365124.9625,72740614170025.03,5861602926.179,1476449794991.0,513826680255.52,401579430916.5172,147553222483.49,266874487605.80945,773181500.3613,0.0,202508
10000030,Heimatar,84276049282932.7,9094192514.6778,81193742252958.31,9996091205.9666,186359704196.0,1453079640353.26,2466109011390.5405,8409814599739.649,661725854278.849,919501507.9418,279205941.0,202508
10000031,Impass,20389101402469.984,1438230076.684,16484046118626.578,1078369065.0575,439691414464.0,71567797976.48,504126404490.9971,1877952595.0,126655320525.91795,361698617.8608,0.0,202508
10000032,Sinq Laison,145125140255276.6,13283850097.0779,135717335204246.22,13269369005.3434,276925045142.0,1686490247970.8,9877757699088.49,18909979738900.32,927502780518.1075,1342357646.9155,290422296.0,202508
10000033,The Citadel,240296462672831.84,24488468875.2334,235784179770116.38,22863448126.8429,283946897950.0,1479265548208.45,19234394869436.64,4479495615064.37,629434547893.6033,1352120469.8735,254648563.0,202508
10000034,The Kalevala Expanse,54431644341133.12,3549352140.223,57678939669540.84,3678398918.6695,1128801411122.0,411819328083.67,2838530521305.5654,49974683322.17,502141412293.8396,379199512.0922,0.0,202508
10000035,Deklein,6780188828636.88,1392856962.4425,7663739508453.028,404349449.9275,2481655357048.0,511917870399.45,10074691117799.309,586080515258.9698,295431552310.4566,203067999.6333,0.0,202508
10000036,Devoid,57084185155888.56,6616808023.5316,56510208008942.92,6682460344.8318,40146133591.0,237200293947.27,313853985484.0292,820663501490.0801,395590479502.1521,1198340135.4179,37876937.0,202508
10000037,Everyshore,19818215474193.48,3668267418.222,18178878498480.973,2964712193.6765,139956376106.0,194814074835.02,1287310685590.7737,1492077010571.62,439621068166.343,779730225.9225,139337367.0,202508
10000038,The Bleak Lands,21359881356387.44,1821816974.7372,26693827348698.96,2924983398.9524,26262770899.0,564065955628.75,3826542969203.22,796262921905.5099,185372266012.67157,220477246.0975,286914147.0,202508
10000039,Esoteria,21077465275955.797,1422142877.8325,21084266222659.98,1229089028.97,3319669017417.0,689475537101.23,2985725856834.665,662777190645.03,752724687508.5226,597259649.3592,0.0,202508
10000040,Oasa,17585706837773.562,1606792572.7385,19102123661913.28,1757157167.9015002,736582925447.0,186106676169.37,8076216824839.216,6257801300.0,999909066151.2578,539724038.1397,0.0,202508
10000041,Syndicate,8842972330667.752,874369575.088,7607974732761.146,991393207.6412,99082944446.0,389561736366.42,344790281881.3638,655525390052.21,308206791519.52655,669585075.8587,180374415.0,202508
10000042,Metropolis,125944489436033.4,12495046469.6728,121047326817339.7,12263871923.6657,961859852465.0,2469234411985.48,3943837455239.717,11355854226794.115,937368010948.1718,1187711203.6581,1551279507.0,202508
10000043,Domain,110669372538168.72,11352331266.7526,117217426831545.12,12287374052.5738,245670626352.0,625997905509.88,3773285850695.4,56490608171818.805,1853957596877.3584,4926255185.086,149209541.0,202508
10000044,Solitude,22685696215694.723,1268288270.591,22302935894987.59,1252396600.0065,33238998665.0,159358127875.38,289370028002.6018,521007756498.82,460998925147.4007,730111362.0124,11962056.0,202508
10000045,Tenal,4036115292841.475,231491616.7967,2943187038907.097,214758904.8877,1646388442004.0,176357367033.23,594944214562.5333,28263779000.0,129445538228.858,274015716.9015,0.0,202508
10000046,Fade,1925688178529.1672,110648166.315,1756608843804.9048,118979880.065,325768986688.0,84656066534.42,178603917952.6012,13805537713.3,95874299298.04732,144547189.0787,0.0,202508
10000047,Providence,11498204374470.68,1208022695.7317002,8588514190191.976,627331258.387,454016947696.0,1400479007069.02,1565256993694.9355,440233726979.0801,504756431368.064,704366566.1703,0.0,202508
10000048,Placid,40932689313095.695,2908610017.7312,41441067613927.59,3493186742.4630003,71085478109.0,833294661223.82,816293808982.4061,1608173105788.2102,674639176824.1046,753904833.1895,764676521.0,202508
10000049,Khanid,45699464518948.69,3982444746.2804,31719881541817.668,3581820763.4668,43164742109.0,256818350314.24,293492129691.3204,1517489958743.6602,718642617602.6978,1324540406.7226,14684077.0,202508
10000050,Querious,4397705457733.9214,411492161.5975,9577487841818.646,817485096.545,1203868758842.0,690243583761.21,2839798748752.446,807118256175.4601,264508799804.5984,168635570.2346,0.0,202508
10000051,Cloud Ring,8585300768056.528,846726680.4962,5964052702601.37,652882158.2505001,197022938820.0,199392232137.58,781398175052.2856,147331292985.81,101742368129.86723,279063427.0885,0.0,202508
10000052,Kador,38477221924549.945,2406891474.7405,42742545522377.88,3409182094.1850004,260381209238.0,283997018510.02,1221866448395.9175,1005022016570.85,903197944111.9484,3086675377.7433,242229440.0,202508
